0.00 96 22.58562468 1.07817960
0.25 96 17.81056605 0.80436410
0.50 96 14.34663895 0.55794066
0.75 96 13.07894587 0.59740286
1.00 96 13.07377067 0.53174585
1.25 96 17.15184237 0.84379074
1.50 96 19.98964059 1.28132503
1.75 96 24.24446152 2.18800055
2.00 96 24.95342795 2.26629840
2.25 96 24.95501486 2.08468587
2.50 96 23.28287398 1.97620725
2.75 96 23.45939189 2.54097814
3.00 96 30.51265566 3.17178519
5.00 96 22.81594190 1.98827551
10.00 96 22.81594190 1.98827551
